id,uuid,name_arabic,name_english,price_amount,price_unit,image_url,product_url,is_active,store_id,category,pinecone_id,file_id,time_created,time_updated,detection,dimension_unit,length,width,product_color,two_d_icon,height,three_d_model,main_color,secondary_colors,styles,salla_product_id,room_types,style_tags,commerce_category,commerce_subcategory,seating_capacity
173385,afbaa758-02a9-4d32-9fa2-f41cca5b99d5,مصباح أرضي بظلة درم قماشية - أسود فحمي,Fabric Drum Shade Floor Lamp - Charcoal Black,720.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-drum-shade-floor-lamp-charcoal-black-1.jpg,https://cityw.com.sa/product/fabric-drum-shade-floor-lamp-charcoal-black/,true,50,floor-stand,099196136580,227,9/15/26,9/15/26,true,cm,50.00,50.00,,2D_icons/cityw/floor-stand-165502.svg,156.00,,Black,,"Modern, Minimalist",,,,lighting,floor-lamp,
173386,87829300-abf0-486b-a214-83464b183b18,مصباح أرضي مع طاولة مرفقة - نحاس مصقول وأسود,Floor Lamp with Attached Table - Brushed Brass & Black,620.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/floor-lamp-with-attached-table-brushed-brass-black-1.jpg,https://cityw.com.sa/product/floor-lamp-with-attached-table-brushed-brass-and-black/,true,50,floor-stand,999039263136,227,9/15/26,9/15/26,true,cm,46.00,30.00,,2D_icons/cityw/floor-stand-165506.svg,150.00,Tencent_3D_models/cityw/floor-stand-173386.glb,Brass,,"Modern, Minimalist",,,,lighting,floor-lamp,
173387,d6fb2a19-3d6c-4441-b9bc-4dc099ba90d0,مصباح أرضي من القماش المخطط - أخضر م sage,Fluted Fabric Floor Lamp - Sage Green,680.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fluted-fabric-floor-lamp-sage-green-1.jpg,https://cityw.com.sa/product/fluted-fabric-floor-lamp-sage-green/,true,50,floor-stand,610053377195,227,9/15/26,9/15/26,true,cm,40.00,40.00,,2D_icons/cityw/floor-stand-165505.svg,16.00,,Ivory,,"Modern, Minimalist",,,,lighting,floor-lamp,
173388,f1916674-aa4a-4aaf-ab75-5e2d86b8c503,الثريا المصنوعة من الروطان المنسوجة - طبيعية,Rattan Woven Pendant Chandelier - Natural,790.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/rattan-woven-pendant-chandelier-natural-1.jpg,https://cityw.com.sa/product/rattan-lattice-pendant-chandelier-natural/,true,50,chandelier,470902608022,227,9/15/26,9/15/26,true,cm,36.00,36.00,,2D_icons/cityw/chandelier-165499.svg,54.00,,Beige,,"Boho, Rustic_Modern",,,,lighting,pendant-lighting,
173389,dd3595c9-861e-4742-8610-9f017bac3286,مصباح طاولة من الألباستر مع ظل أسطوانة من القماش - أبيض وذهبي,Alabaster Table Lamp with Fabric Drum Shade - White & Gold,730.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/alabaster-table-lamp-with-fabric-drum-shade-white-gold-1.jpg,https://cityw.com.sa/product/alabaster-table-lamp-with-fabric-drum-shade-white-and-gold/,true,50,lampshade,820841158608,227,9/15/26,9/15/26,true,cm,38.00,38.00,,2D_icons/cityw/lampshade-165509.svg,76.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173390,a3dd5efa-5406-4c89-8172-4302a6004b93,مصباح أرضي من الحديد مع ظلة أسطوانية من القماش - نحاسي مصقول وأبيض,Iron Floor Lamp with Fabric Drum Shade - Brushed Brass & White,610.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/iron-floor-lamp-with-fabric-drum-shade-brushed-brass-white-1.jpg,https://cityw.com.sa/product/iron-floor-lamp-with-fabric-drum-shade-brushed-brass-and-white/,true,50,floor-stand,535364682172,227,9/15/26,9/15/26,true,cm,46.00,46.00,,2D_icons/cityw/floor-stand-165513.svg,157.00,Tencent_3D_models/cityw/floor-stand-173390.glb,Brass,,"Modern, Minimalist",,,,lighting,floor-lamp,
173392,597f4a96-0e19-4f0e-81d2-c83e1066d569,مصباح طاولة من الأكريليك والحديد - أخضر زيتوني,Acrylic and Iron Table Lamp - Olive Green,680.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/acrylic-and-iron-table-lamp-olive-green-1.jpg,https://cityw.com.sa/product/acrylic-and-iron-table-lamp-olive-green/,true,50,lampshade,708127482365,227,9/15/26,9/15/26,true,cm,40.00,40.00,,2D_icons/cityw/lampshade-165507.svg,72.00,,Forest Green,,"Modern, Minimalist",,,,lighting,table-lamp,
173393,7503baaf-073f-449f-929f-aa29863ce947,مصباح طاولة من الحديد بتشطيب نحاسي مع Shade قماش - أبيض وذهبي,Brass-Finished Iron Table Lamp with Fabric Shade - White & Gold,370.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/brass-finished-iron-table-lamp-with-fabric-shade-white-gold-1.jpg,https://cityw.com.sa/product/brass-finished-iron-table-lamp-with-fabric-shade-white-and-gold/,true,50,lampshade,689583260210,227,9/15/26,9/15/26,true,cm,36.00,36.00,,2D_icons/cityw/lampshade-165511.svg,65.00,,Brass,,"Modern, Minimalist",,,,lighting,table-lamp,
173394,5787aa80-7fba-4f9f-80e0-c6ded348fc75,مصباح طاولة من الألباستر والنحاس - شوفان دافئ,Alabaster and Brass Table Lamp - Warm Oatmeal,680.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/alabaster-and-brass-table-lamp-warm-oatmeal-1.jpg,https://cityw.com.sa/product/alabaster-and-brass-table-lamp-warm-oatmeal/,true,50,lampshade,243948269295,227,9/15/26,9/15/26,true,cm,38.00,38.00,,2D_icons/cityw/lampshade-165510.svg,68.00,Tencent_3D_models/cityw/lampshade-173394.glb,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173396,9088a03f-a3f8-4fdc-a40b-d7b066b57a9e,مصباح طاولة من الحديد بلون نحاسي مع تفاصيل جلدية - ذهبى وبني فاتح,Brass-Toned Iron Table Lamp with Leather Detail - Gold & Tan,390.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/brass-toned-iron-table-lamp-with-leather-detail-gold-tan-1.jpg,https://cityw.com.sa/product/brass-toned-iron-table-lamp-with-leather-detail-gold-and-tan/,true,50,lampshade,412447971890,227,9/15/26,9/15/26,true,cm,42.00,28.00,,2D_icons/cityw/lampshade-165515.svg,46.00,,Brass,,"Modern, Minimalist",,,,lighting,table-lamp,
173397,fab9bc91-08b3-489b-a528-6970bd258084,مصباح طاولة خزفي مع ظل أسطواني من الكتان - شوفان دافئ,Ceramic Table Lamp with Linen Drum Shade - Warm Oatmeal,370.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/ceramic-table-lamp-with-linen-drum-shade-warm-oatmeal-1.jpg,https://cityw.com.sa/product/ceramic-table-lamp-with-linen-drum-shade-warm-oatmeal/,true,50,lampshade,966747487859,227,9/15/26,9/15/26,false,cm,36.00,36.00,,2D_icons/cityw/lampshade-165514.svg,64.00,Tencent_3D_models/cityw/lampshade-173397.glb,Beige,,"Modern, Minimalist",,,,lighting,table-lamp,
173398,97a3a80d-5b2d-4af6-a91e-1cd55cf58060,مصباح طاولة مصنوع من الحديد الملفوف مع ظل من القماش - ذهب مصقول والعاج,Coiled Iron Table Lamp with Fabric Shade - Brushed Gold & Ivory,420.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/coiled-iron-table-lamp-with-fabric-shade-brushed-gold-ivory-1.jpg,https://cityw.com.sa/product/coiled-iron-table-lamp-with-fabric-shade-brushed-gold-and-ivory/,true,50,lampshade,668893812226,227,9/15/26,9/15/26,true,cm,38.00,38.00,,2D_icons/cityw/lampshade-165516.svg,64.00,,Brass,,"Modern, Classy",,,,lighting,table-lamp,
173400,3ea9926f-e60f-4626-820e-a734d3524e03,مصباح طاولة سيراميك مع ظلة قماشية على شكل طبل - رمادي داكن,Ceramic Table Lamp with Fabric Drum Shade - Slate Grey,510.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/ceramic-table-lamp-with-fabric-drum-shade-slate-grey-1.jpg,https://cityw.com.sa/product/ceramic-table-lamp-with-fabric-drum-shade-slate-grey/,true,50,lampshade,072956472338,227,9/15/26,9/15/26,true,cm,42.00,42.00,,,84.00,,Grey,,"Modern, Minimalist",,,,lighting,table-lamp,
173401,cb8c3d37-0e4e-4a05-bfb9-0d26bb367e4f,مصباح طاولة سيراميك مقطع - أبيض,Faceted Ceramic Table Lamp - White,490.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/faceted-ceramic-table-lamp-white-1.jpg,https://cityw.com.sa/product/faceted-ceramic-table-lamp-white/,true,50,lampshade,050260064011,227,9/15/26,9/15/26,true,cm,41.00,41.00,,,80.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173402,d37a1116-e0d7-4c0c-b39a-8e627f62e70e,مصباح طاولة بقاعدة كريستالية مع ظل من القماش - رمادي رمادياً,Crystal Base Table Lamp with Fabric Shade - Ash Grey,260.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/crystal-base-table-lamp-with-fabric-shade-ash-grey-1.jpg,https://cityw.com.sa/product/crystal-base-table-lamp-with-fabric-shade-ash-grey/,true,50,lampshade,288806716194,227,9/15/26,9/15/26,true,cm,28.00,28.00,,2D_icons/cityw/lampshade-165517.svg,71.00,,Grey,,"Modern, Minimalist",,,,lighting,table-lamp,
173403,0ef1d947-c8a6-43fa-b5a4-2b04cd49ebdb,مصباح طاولة من النحاس المصقول وكريستال مع ظل أسطواني من القماش - أبيض دافئ,Brushed Brass and Crystal Table Lamp with Fabric Drum Shade - Warm White,510.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/brushed-brass-and-crystal-table-lamp-with-fabric-drum-shade-warm-white-1.jpg,https://cityw.com.sa/product/brushed-brass-and-crystal-table-lamp-with-fabric-drum-shade-warm-white/,true,50,lampshade,691678073357,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,68.00,,Gold,,"Modern, Minimalist",,,,lighting,table-lamp,
173404,1f0290cb-192f-4704-80c2-11efe7a71b3b,مصباح طاولة مصنوعة من الفلين والحديد - شوفان دافئ,Cork and Iron Table Lamp - Warm Oatmeal,470.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/cork-and-iron-table-lamp-warm-oatmeal-1.jpg,https://cityw.com.sa/product/cork-and-iron-table-lamp-warm-oatmeal/,true,50,lampshade,429245042150,227,9/15/26,9/15/26,true,cm,35.00,35.00,,,59.00,,Walnut,,"Modern, Minimalist",,,,lighting,table-lamp,
173405,da3f5801-743b-454e-be6d-c6f5e718517d,مصباح طاولة حديدي هندسي - ذهب مطروق وأبيض,Geometric Iron Table Lamp - Brushed Gold & White,390.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/geometric-iron-table-lamp-brushed-gold-white-1.jpg,https://cityw.com.sa/product/geometric-iron-table-lamp-brushed-gold-and-white/,true,50,lampshade,157713875892,227,9/15/26,9/15/26,false,cm,38.00,23.00,,,56.00,,Brass,,"Modern, Minimalist",,,,lighting,table-lamp,
173406,6da37e10-3f40-42be-83fb-bdbbcadc5d86,مصباح طاولة زجاجي ذو وجهات - فضة ميركوري,Faceted Glass Table Lamp - Mercury Silver,330.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/faceted-glass-table-lamp-mercury-silver-1.jpg,https://cityw.com.sa/product/faceted-glass-table-lamp-mercury-silver/,true,50,lampshade,256504641374,227,9/15/26,9/15/26,false,cm,38.00,38.00,,,64.00,,Grey,,"Modern, Minimalist",,,,lighting,table-lamp,
173407,4a06043f-1b3a-490a-9e26-a53ff1e5afac,مصباح طاولة خزفي مُتَأَذٍّ - أبيض مائل إلى الصفرة,Distressed Ceramic Table Lamp - Off-White,530.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/distressed-ceramic-table-lamp-off-white-1.jpg,https://cityw.com.sa/product/distressed-ceramic-table-lamp-off-white/,true,50,lampshade,314268795214,227,9/15/26,9/15/26,true,cm,40.00,40.00,,,66.00,,White,,"Boho, Rustic_Modern",,,,lighting,table-lamp,
173408,59731b60-a02f-4ac6-8cfb-cabd37db5ea6,مصباح طاولة زجاجي بظل درم من القماش - فضي وشمبانيا,Glass Table Lamp with Fabric Drum Shade - Silver & Champagne,430.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/glass-table-lamp-with-fabric-drum-shade-silver-champagne-1.jpg,https://cityw.com.sa/product/glass-table-lamp-with-fabric-drum-shade-silver-and-champagne/,true,50,lampshade,842907501357,227,9/15/26,9/15/26,false,cm,41.00,41.00,,,64.00,,Grey,,"Modern, Contemporary",,,,lighting,table-lamp,
173410,3ea45550-a9d2-4603-a73f-badbac2527cb,مصباح طاولة معدني هندسي بظلال أسطوانية من القماش - كروم وأبيض,Geometric Metal Table Lamp with Fabric Drum Shade - Chrome & White,330.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/geometric-metal-table-lamp-with-fabric-drum-shade-chrome-white-1.jpg,https://cityw.com.sa/product/geometric-metal-table-lamp-with-fabric-drum-shade-chrome-and-white/,true,50,lampshade,206829477353,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,58.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173411,2ea4d151-d3cd-4632-a863-61d1aa4b2f3c,مصباح طاولة زجاجي مجوف بقاعدة كريستالية - رمادي مدخن وشوفان,Fluted Glass Table Lamp with Crystal Base - Smoke Grey & Oatmeal,460.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fluted-glass-table-lamp-with-crystal-base-smoke-grey-oatmeal-1.jpg,https://cityw.com.sa/product/fluted-glass-table-lamp-with-crystal-base-smoke-grey-and-oatmeal/,true,50,lampshade,173141192874,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,76.00,,Brass,,Modern_Classic,,,,lighting,table-lamp,
173412,dfb7f463-394d-410a-bb9d-21e2f8e7cbb3,مصباح طاولة حديدي بقاعدة كريستال - ذهبي وأبيض,Iron Table Lamp with Crystal Base - Gold & White,500.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/iron-table-lamp-with-crystal-base-gold-white-1.jpg,https://cityw.com.sa/product/iron-table-lamp-with-crystal-base-gold-and-white/,true,50,lampshade,683798238149,227,9/15/26,9/15/26,true,cm,36.00,36.00,,,68.00,,Gold,,"Modern, Classy",,,,lighting,table-lamp,
173413,fef1c52d-ace6-4428-a0db-a7872ff7b4e2,مصباح طاولة زجاجي مجوف مع ظل قماشي - كهرماني ونحاس,Fluted Glass Table Lamp with Fabric Shade - Amber & Brass,360.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fluted-glass-table-lamp-with-fabric-shade-amber-brass-1.jpg,https://cityw.com.sa/product/fluted-glass-table-lamp-with-fabric-shade-amber-and-brass/,true,50,lampshade,379694920026,227,9/15/26,9/15/26,true,cm,33.00,33.00,,,59.00,,Brass,,"Modern, Classy",,,,lighting,table-lamp,
173414,5c0ebc15-176e-4466-a39e-0e1d4f8bdc1b,مصباح طاولة من القماش المجوف - أخضر مريمية,Fluted Fabric Table Lamp - Sage Green,500.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fluted-fabric-table-lamp-sage-green-1.jpg,https://cityw.com.sa/product/fluted-fabric-table-lamp-sage-green/,true,50,lampshade,420498346321,227,9/15/26,9/15/26,true,cm,36.00,36.00,,,73.00,,Greige,,"Modern, Minimalist",,,,lighting,table-lamp,
173415,adc79478-a5ad-4514-8d23-9e8d6bda0557,مصباح طاولة معدني بتصميم ورقة - ذهبي وأبيض,Leaf-Design Metal Table Lamp - Gold & White,340.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/leaf-design-metal-table-lamp-gold-white-1.jpg,https://cityw.com.sa/product/leaf-design-metal-table-lamp-gold-and-white/,true,50,lampshade,721873218170,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,70.00,,Brass,,"Modern, Classy",,,,lighting,table-lamp,
173416,50c74f37-4bd1-4f88-9d3a-759781ce0161,مصباح طاولة من الكتان بقاعدة بلون النحاس - رمادي رمادي,Linen Table Lamp with Brass-Toned Base - Ash Grey,250.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/linen-table-lamp-with-brass-toned-base-ash-grey-1.jpg,https://cityw.com.sa/product/linen-table-lamp-with-brass-toned-base-ash-grey/,true,50,lampshade,038329609338,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,68.00,,Greige,,"Modern, Minimalist",,,,lighting,table-lamp,
173417,a785216f-e694-427c-b65a-1df0259d9dbc,مصباح طاولة من الراتنج على شكل ورقة - أبيض عتيق,Leaf-Form Polyresin Table Lamp - Antique White,360.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/leaf-form-polyresin-table-lamp-antique-white-1.jpg,https://cityw.com.sa/product/leaf-form-polyresin-table-lamp-antique-white/,true,50,lampshade,746979682135,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,70.00,,Beige,,"Boho, Tropical, Coastal",,,,lighting,table-lamp,
173418,9825e232-426e-49a1-b451-3678f9d98fdc,مصباح طاولة من الرخام والنحاس - أبيض وذهبي,Marble and Brass Table Lamp - White & Gold,480.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-and-brass-table-lamp-white-gold-1.jpg,https://cityw.com.sa/product/marble-and-brass-table-lamp-white-and-gold/,true,50,lampshade,193109691343,227,9/15/26,9/15/26,true,cm,41.00,23.00,,,60.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173419,a9ef4673-ec75-4107-8861-48c77660bec4,مصباح طاولة قاعدة من الرخام مع Shade من الكتان - أسود وأبيض,Marble Base Table Lamp with Linen Shade - Black & White,430.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-base-table-lamp-with-linen-shade-black-white-1.jpg,https://cityw.com.sa/product/marble-base-table-lamp-with-linen-shade-black-and-white/,true,50,lampshade,378445621714,227,9/15/26,9/15/26,true,cm,25.00,25.00,,,46.00,,Beige,,"Modern, Minimalist",,,,lighting,table-lamp,
173420,0e79b16e-e58a-4c83-a7bb-0f3b8552bb67,مصباح طاولة زجاجي وكريستالي بظل أسطواني من القماش - متعدد الأخضر,Glass and Crystal Table Lamp with Fabric Drum Shade - Multi Green,610.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/glass-and-crystal-table-lamp-with-fabric-drum-shade-multi-green-1.jpg,https://cityw.com.sa/product/glass-and-crystal-table-lamp-with-fabric-drum-shade-multi-green/,true,50,lampshade,283695503901,227,9/15/26,9/15/26,true,cm,40.00,40.00,,,77.00,,White,,"Modern, Boho",,,,lighting,table-lamp,
173421,964b815f-fb93-49ab-9c60-5815b1fa5283,مصباح طاولة من الرخام مع ظل أسطواني من القماش - أبيض,Marble Table Lamp with Fabric Drum Shade - White,700.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-table-lamp-with-fabric-drum-shade-white-1.jpg,https://cityw.com.sa/product/marble-table-lamp-with-fabric-drum-shade-white/,true,50,lampshade,614963809259,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,71.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173422,a3994640-cc6d-4bbb-b5e1-a385df5d9f52,مصباح طاولة ب Sphere بتصميم الرخام - أبيض وبيج,Marble-Look Sphere Table Lamp - White & Taupe,430.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-sphere-table-lamp-white-taupe-1.jpg,https://cityw.com.sa/product/marble-look-sphere-table-lamp-white-and-taupe/,true,50,lampshade,702895481697,227,9/15/26,9/15/26,true,cm,25.00,25.00,,,75.00,,Beige,,"Modern, Minimalist",,,,lighting,table-lamp,
173423,4187b032-e909-49ba-9248-6b90637af770,مصباح طاولة بتصميم رخامي مع ظل درام من القماش - أبيض وذهبي,Marble-Look Table Lamp with Fabric Drum Shade - White & Gold,670.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-table-lamp-with-fabric-drum-shade-white-gold-1.jpg,https://cityw.com.sa/product/marble-look-table-lamp-with-fabric-drum-shade-white-and-gold/,true,50,lampshade,421928256429,227,9/15/26,9/15/26,true,cm,46.00,46.00,,,84.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173424,d4cd9b59-bd7e-4dde-a207-e56297f03a17,مصباح طاولة من الرخام والنحاس المصقول - دافئ الشوفان والأسود,Marble and Brushed Brass Table Lamp - Warm Oatmeal & Black,510.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-and-brushed-brass-table-lamp-warm-oatmeal-black-1.jpg,https://cityw.com.sa/product/marble-and-brushed-brass-table-lamp-warm-oatmeal-and-black/,true,50,lampshade,598453107729,227,9/15/26,9/15/26,true,cm,30.00,30.00,,,86.00,,Brass,,"Modern, Minimalist",,,,lighting,table-lamp,
173425,f9113590-f01f-49a5-95ff-13903974754d,مصباح طاولة معدني بقاعدة رخامية مع كرات زجاجية - رخام ذهبي وأحمر,Marble Base Metal Table Lamp with Glass Globes - Gold & Red Marble,710.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-base-metal-table-lamp-with-glass-globes-gold-red-marble-1.jpg,https://cityw.com.sa/product/marble-base-metal-table-lamp-with-glass-globes-gold-and-red-marble/,true,50,lampshade,728067328338,227,9/15/26,9/15/26,true,cm,72.00,62.00,,,62.00,,Brass,,"Modern, Boho",,,,lighting,table-lamp,
173426,4e792121-a6cf-4893-986c-4a414a3546e9,مصباح طاولة من الرخام والنحاس بتصميم كرات زجاجية مزججة - أبيض وذهبي,Marble and Brass Table Lamp with Frosted Glass Globes - White & Gold,560.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-and-brass-table-lamp-with-frosted-glass-globes-white-gold-1.jpg,https://cityw.com.sa/product/marble-and-brass-table-lamp-with-frosted-glass-globes-white-and-gold/,true,50,lampshade,437785957617,227,9/15/26,9/15/26,true,cm,15.00,15.00,,,68.00,,Brass,,"Modern, Minimalist",,,,lighting,table-lamp,
173427,38be4fc9-a6c1-4824-b0b4-ab42859bae07,مصباح طاولة سيراميك بتصميم رخامي - شوفان دافئ,Marble-Look Ceramic Table Lamp - Warm Oatmeal,450.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-ceramic-table-lamp-warm-oatmeal-1.jpg,https://cityw.com.sa/product/marble-look-ceramic-table-lamp-warm-oatmeal/,true,50,lampshade,287404256408,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,64.00,,Beige,,"Modern, Minimalist",,,,lighting,table-lamp,
173428,3e691d1f-b98f-4393-b022-731a0ea6aa9a,مصباح طاولة بتصميم يشبه الرخام مع ظل مصنوع من القماش - أبيض وذهبي,Marble-Look Table Lamp with Fabric Shade - White & Gold,340.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-table-lamp-with-fabric-shade-white-gold-1.jpg,https://cityw.com.sa/product/marble-look-table-lamp-with-fabric-shade-white-and-gold/,true,50,lampshade,881870716886,227,9/15/26,9/15/26,true,cm,40.00,40.00,,,75.00,,White,,"Modern, Minimalist, Classy",,,,lighting,table-lamp,
173429,0300eaa4-4155-484d-9c6b-c630ce04d538,مصباح طاولة بتصميم مشابه للرخام مع shade قماش مطوي - أبيض,Marble-Look Table Lamp with Pleated Fabric Shade - White,630.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-table-lamp-with-pleated-fabric-shade-white-1.jpg,https://cityw.com.sa/product/marble-look-table-lamp-with-pleated-fabric-shade-white/,true,50,lampshade,531298713352,227,9/15/26,9/15/26,false,cm,36.00,36.00,,,68.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173430,2bb9d597-7e75-4b86-85f8-0fa9ae78cc27,مصباح طاولة بتصميم مظهر الرخام مع مظلة قماشية على شكل أسطوانة - أبيض وذهبي - 54脳43 سم,Marble-Look Table Lamp with Fabric Drum Shade - White & Gold - 54脳43 cm,540.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-table-lamp-with-fabric-drum-shade-white-gold-1-1.jpg,https://cityw.com.sa/product/marble-look-table-lamp-with-fabric-drum-shade-white-and-gold-54-43-cm/,true,50,lampshade,412227596699,227,9/15/26,9/15/26,true,cm,54.00,43.00,,,65.00,,Ivory,,"Modern, Minimalist",,,,lighting,table-lamp,
173431,b5635c79-c3f7-4b68-951d-c61bf0b1220d,مصباح طاولة بتصميم شبيه بالرخام بقاعدة ذهبية - أبيض وذهبي,Marble-Look Table Lamp with Gold Base - White & Gold,520.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-table-lamp-with-gold-base-white-gold-1.jpg,https://cityw.com.sa/product/marble-look-table-lamp-with-gold-base-white-and-gold/,true,50,lampshade,286674486004,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,70.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173432,b384ec7a-cf99-492e-97df-291ce55e87cf,مصباح طاولة بتصميم يشبه الرخام - رمادي ونحاس مصقول,Marble-Look Stone Table Lamp - Grey & Brushed Brass,460.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-stone-table-lamp-grey-brushed-brass-1.jpg,https://cityw.com.sa/product/marble-look-stone-table-lamp-grey-and-brushed-brass/,true,50,lampshade,970386140409,227,9/15/26,9/15/26,true,cm,41.00,23.00,,,60.00,,Grey,,"Modern, Minimalist",,,,lighting,table-lamp,
173433,12391ac4-6680-4ddc-8a6b-e8f552c05ad2,مصباح طاولة باللونين الأبيض والذهبي بشكل رخام,Marble-Look and Brass Table Lamp - White & Gold,450.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marble-look-and-brass-table-lamp-white-gold-1.jpg,https://cityw.com.sa/product/marble-look-and-brass-table-lamp-white-and-gold/,true,50,lampshade,294472727786,227,9/15/26,9/15/26,true,cm,40.00,40.00,,,61.00,,White,,"Modern, Minimalist",,,,lighting,table-lamp,
173434,61f220aa-cbc6-4db5-b90b-c11bb640a9d3,مصباح طاولة زجاجي من الزئبق مع ظل أسطوانة من الكتان - فضي وذهبي عتيق,Mercury Glass Table Lamp with Linen Drum Shade - Antique Silver & Gold,420.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/mercury-glass-table-lamp-with-linen-drum-shade-antique-silver-gold-1.jpg,https://cityw.com.sa/product/mercury-glass-table-lamp-with-linen-drum-shade-antique-silver-and-gold/,true,50,lampshade,097198763090,227,9/15/26,9/15/26,true,cm,38.00,38.00,,,74.00,,Gold,,"Modern, Classy",,,,lighting,table-lamp,
173435,6fbcdaf5-098d-49ad-9311-4d77bf28c46e,مصباح طاولة زجاجي مرقط بظل من الكتان - بني فاتح وأبيض,Mottled Glass Table Lamp with Linen Shade - Taupe & White,630.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/mottled-glass-table-lamp-with-linen-shade-taupe-white-1.jpg,https://cityw.com.sa/product/mottled-glass-table-lamp-with-linen-shade-taupe-and-white/,true,50,lampshade,999133310025,227,9/15/26,9/15/26,true,cm,40.00,41.00,,,92.00,,Grey,,"Modern, Minimalist",,,,lighting,table-lamp,
173436,c36302ba-8914-4014-a5da-8f6e218724bf,مصباح طاولة زجاجي رخامى مع مظلة درام من القماش - أزرق داكن وأبيض,Marbled Glass Table Lamp with Fabric Drum Shade - Indigo & White,370.00,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/marbled-glass-table-lamp-with-fabric-drum-shade-indigo-white-1.jpg,https://cityw.com.sa/product/marbled-glass-table-lamp-with-fabric-drum-shade-indigo-and-white/,true,50,lampshade,415295094074,227,9/15/26,9/15/26,true,cm,41.00,41.00,,,65.00,,Navy,,"Modern, Boho",,,,lighting,table-lamp,
